Date,SPY,LQD,IEF,regime
2014-02-28,0.04551579519639648,0.011448772857702627,0.003575021347644869,expansion
2014-03-31,0.008295598226873313,-0.00029054165698949586,-0.005610253386874042,expansion
2014-04-30,0.006951639420542,0.013293826014102006,0.007582617683182358,expansion
2014-05-31,0.02320614135072363,0.015143651648239276,0.01825385210261188,expansion
2014-06-30,0.020644944346893235,6.656030883989139e-05,-0.0021674261428401564,expansion
2014-07-31,-0.013437181336267479,-0.003194422201377556,-0.0022048424675877865,slowdown
2014-08-31,0.03946313430603099,0.020039965867739706,0.018802250751719818,expansion
2014-09-30,-0.01379625644471938,-0.01681616041018641,-0.010494779452022152,slowdown
2014-10-31,0.02355098388188548,0.012342659888761265,0.015362690858808925,expansion
2014-11-30,0.027471889925789972,0.009117050935275373,0.012886533275596745,expansion
2014-12-31,-0.002536659048080536,-0.00017209240004134596,0.0012943736802972783,slowdown
2015-01-31,-0.029629126308580722,0.037518356923867735,0.04302283700424514,slowdown
2015-02-28,0.05620452250493857,-0.014204958888347274,-0.02471731501536112,expansion
2015-03-31,-0.01570557810242923,0.0019513314777359625,0.008560709676632028,slowdown
2015-04-30,0.009833617466337596,-0.011871782463539926,-0.006329804568302455,expansion
2015-05-31,0.01285641336149923,-0.011202993767957192,-0.004163601358648905,expansion
2015-06-30,-0.020312122633994067,-0.018831921592614376,-0.016308797575988798,slowdown
2015-07-31,0.022589391593578867,0.008319934590579114,0.015184389664554265,expansion
2015-08-31,-0.060950249103320475,-0.008274246566070342,0.0007899818377461454,contraction
2015-09-30,-0.025515941589204227,0.011898065309508654,0.015791908320606618,contraction
2015-10-31,0.08505956728840225,0.005736073837436129,-0.006369472146369404,recovery
2015-11-30,0.0036552760911010562,-0.001541377239281716,-0.004276310555336393,contraction
2015-12-31,-0.017282415906216153,-0.010811058525530215,-0.004530486080245533,contraction
2016-01-31,-0.04978689440730977,0.0012279089628328688,0.03333617515727427,contraction
2016-02-29,-0.0008258707186691305,0.010517397693939445,0.014860037626807765,contraction
2016-03-31,0.06726623651178065,0.036145722620090304,-0.0006611568150391989,recovery
2016-04-30,0.003941242126981104,0.015545936553944983,-0.001561206831690365,recovery
2016-05-31,0.017011443784520353,-0.005124532336167387,-0.0009927507494518206,recovery
2016-06-30,0.003475993214101969,0.03094298085983005,0.030876433475379716,recovery
2016-07-31,0.03647116500712633,0.012915797789255556,0.0024647735670193516,recovery
2016-08-31,0.0011975083084958538,0.001803513400769452,-0.010114195083389621,recovery
2016-09-30,5.807895838394472e-05,-0.00315659464772855,0.002374628461146333,recovery
2016-10-31,-0.017337275037767053,-0.015285823039950186,-0.014946702283318403,contraction
2016-11-30,0.036838408885819574,-0.031675090287512364,-0.04227271581441627,recovery
2016-12-31,0.0202718974649283,0.008391826283344006,-0.0011847713615006361,recovery
2017-01-31,0.1427551351117302,0.24481432143926618,0.13389349246525728,recovery
2017-02-28,0.039291521997098844,0.01048146570089492,0.005711565920990536,recovery
2017-03-31,-0.0030870723559013324,-0.005650193961882155,-0.0005679129200191202,expansion
2017-04-30,0.009926189870195667,0.009159528453905885,0.009565299744293876,expansion
2017-05-31,0.014112903225806273,0.010589125136566402,0.006754221388368009,expansion
2017-06-30,0.0014910536779322303,0.002162162162162362,-0.006615728661945375,expansion
2017-07-31,0.02055417700579021,0.0049788399302959085,0.0022511959478472843,expansion
2017-08-31,0.002917696640596601,0.00412847824291962,0.013008890968647435,expansion
2017-09-30,0.015111721685724833,-0.003124743031001076,-0.015890613451589153,expansion
2017-10-31,0.02356406480117834,-0.0007423904974016571,-0.003379647014645104,expansion
2017-11-30,0.030565817616177826,-0.0038798084860491855,-0.0043330821401657005,expansion
2017-12-31,0.00698086864646652,0.007375486865003333,-0.0012298959318824965,expansion
2018-01-31,0.05635913962377259,-0.012257321487331496,-0.021502320735057312,slowdown
2018-02-28,-0.03636041149343716,-0.024985425168651654,-0.010939012584704533,slowdown
2018-03-31,-0.03129026320633177,0.002733407363116225,0.009983361064891838,slowdown
2018-04-30,0.005168155044650513,-0.018485390578413474,-0.014439383661207117,slowdown
2018-05-31,0.02430909984499552,0.0023433431695887297,0.007964601769911317,slowdown
2018-06-30,0.0012548903816345103,-0.007966057667330606,0.0,slowdown
2018-07-31,0.037046593925095905,0.010386663175351307,-0.0071212564627840536,expansion
2018-08-31,0.03191980947641637,-0.0027643400138216423,0.008154843780703303,expansion
2018-09-30,0.0014122834211707236,-0.004417879417879078,-0.014033719910339859,expansion
2018-10-31,-0.06910429279031349,-0.023492560689115205,-0.0050410200652365456,slowdown
2018-11-30,0.018549310867235658,-0.006860910629956529,0.01112656467315798,slowdown
2018-12-31,-0.093343007436967,0.012201686703749992,0.023776773432894638,contraction
2019-01-31,0.08006562099871961,0.033681971281687595,0.006525911708253229,contraction
2019-02-28,0.03241581150668704,-0.005059166523752379,-0.00734172387490406,recovery
2019-03-31,0.01363571120999052,0.02611393605102097,0.024589376620881565,recovery
2019-04-30,0.04085244973095414,0.001343860238534944,-0.007218524421112038,recovery
2019-05-31,-0.06377117202911398,0.013504445562824596,0.02842304060434353,contraction
2019-06-30,0.06440948886547782,0.02929735992717042,0.010191901570103523,recovery
2019-07-31,0.015119453924914872,-0.000321620969688019,-0.0013633884748228686,contraction
2019-08-31,-0.016743435430185416,0.03595270650687654,0.037680895603895204,contraction
2019-09-30,0.014771755855701674,-0.010248447204968203,-0.013507587053767534,recovery
2019-10-31,0.02210466017454582,0.0018042045811106355,0.00035565039566121115,recovery
2019-11-30,0.03619819998021967,0.002035862500978869,-0.008354812905519982,recovery
2019-12-31,0.024020871114505127,-7.814331483990689e-05,-0.0121000268889484,recovery
2020-01-31,-0.0004039023177783152,0.024460768990309134,0.03465795681364536,contraction
2020-02-29,-0.07916576010940857,0.008314898161568385,0.02823570676955489,contraction
2020-03-31,-0.12998717342874522,-0.06559237403540663,0.03598840184206131,contraction
2020-04-30,0.12698351115421946,0.04582624888673004,0.0015640434639445644,contraction
2020-05-31,0.047645276783255586,0.02206394673685841,0.0022191172844574503,contraction
2020-06-30,0.013275499474237451,0.0187850325708232,-0.0005740528128587163,contraction
2020-07-31,0.05889220391749861,0.028624535315984634,0.007631082300812331,contraction
2020-08-31,0.0697966433909103,-0.01987712323816382,-0.010504885993484758,contraction
2020-09-30,-0.04128138329850306,-0.0065634218289082336,0.002551230351411915,contraction
2020-10-31,-0.02493356027352267,-0.007274886793853352,-0.014447545559021835,contraction
2020-11-30,0.10877687266491054,0.03551932999327034,0.002748625687156059,recovery
2020-12-31,0.032646522675799705,-0.0025274407856732406,-0.0036547886037046062,expansion
2021-01-31,-0.010190435433829248,-0.018316079055961887,-0.010921217173822106,slowdown
2021-02-28,0.027805550301293946,-0.02455752212389395,-0.024275118004045915,slowdown
2021-03-31,0.04198653906825078,-0.016783851213426626,-0.02444713199723625,expansion
2021-04-30,0.052910453410037084,0.008458285274894672,0.009386345523776152,expansion
2021-05-31,0.006566019650132482,0.004269919939001499,0.0035968067374338997,expansion
2021-06-30,0.019093419674317325,0.020119960519322744,0.00952797202797151,expansion
2021-07-31,0.024412465542213768,0.01228044060732314,0.019222443501601738,expansion
2021-08-31,0.0297598686460967,-0.005220204396735317,-0.0045875456630698475,expansion
2021-09-30,-0.049650101869076035,-0.016777531411677926,-0.016642485277801322,expansion
2021-10-31,0.07016358297991387,0.0033826956325646584,-0.005120638777990072,expansion
2021-11-30,-0.008034839412085049,-0.0031465388073118605,0.010206752159120702,slowdown
2021-12-31,0.04258495039072785,-0.0040583195550878415,-0.006908462867012299,expansion
2022-01-31,-0.05274128347650342,-0.03591910654995445,-0.021130434782608787,slowdown
2022-02-28,-0.029517014514014006,-0.023168440826549896,-0.003997512658789781,slowdown
2022-03-31,0.03437693241417317,-0.03092948717948718,-0.04147342133428433,expansion
2022-04-30,-0.08776901957311123,-0.06895981478419044,-0.04336093793616813,slowdown
2022-05-31,0.002257281553398993,0.016341030195382134,0.004960606944849788,slowdown
2022-06-30,-0.08640689705276927,-0.038535477105907434,-0.009872241579558239,contraction
2022-07-31,0.09208747514910498,0.04162501136053809,0.028054740957967228,recovery
2022-08-31,-0.04080196121265123,-0.04659279295000407,-0.040220595226775346,contraction
2022-09-30,-0.0961587124854496,-0.06241420334950154,-0.04903903308896407,contraction
2022-10-31,0.08127554734307618,-0.010736944851146624,-0.01646004792165845,contraction
2022-11-30,0.055591517568162274,0.06324617661568821,0.03389471454295112,recovery
2022-12-31,-0.06193583202511754,-0.021622123236822555,-0.01874807909025722,recovery
